id,repo,provenance,evidence,tier,nQuestions,real,paraphrase,synthetic,realPct2,paraphrasePct2,syntheticPct2,recordChars,paraphraseChars,syntheticChars
langchain-ai_langchain__35039,langchain-ai/langchain,human,none,empty,3,0,0,0.3333,0,0,0,41,50,714
langchain-ai_langchain__35317,langchain-ai/langchain,human,none,empty,3,0.3333,0.6667,1.6667,0,33.3333,66.6667,64,66,789
langchain-ai_langchain__35469,langchain-ai/langchain,agent,agent-trailer,substantive,4,2,1.7500,1.7500,100,75,75,1544,1321,1883
langchain-ai_langchain__35588,langchain-ai/langchain,agent,agent-trailer,substantive,2,2,2,1.5000,100,100,50,2012,1946,1176
langchain-ai_langchain__36725,langchain-ai/langchain,human,none,empty,3,0.6667,0,2,0,0,100,81,95,995
langchain-ai_langchain__36960,langchain-ai/langchain,agent,agent-trailer,substantive,3,1.3333,1.6667,1.3333,66.6667,66.6667,66.6667,4118,3898,1160
langchain-ai_langchain__37064,langchain-ai/langchain,agent,bot-author,empty,3,0,0.3333,2,0,0,100,40,37,855
langchain-ai_langchain__37095,langchain-ai/langchain,agent,agent-trailer,substantive,3,1.6667,2,2,66.6667,100,100,1751,1791,1229
langchain-ai_langchain__37456,langchain-ai/langchain,human,none,empty,3,0.3333,0,2,0,0,100,91,91,1620
langchain-ai_langchain__37602,langchain-ai/langchain,human,none,substantive,3,1.6667,1.6667,1.6667,66.6667,66.6667,66.6667,499,555,1077
langchain-ai_langchain__37710,langchain-ai/langchain,agent,bot-author,substantive,3,0.6667,0.6667,1.3333,33.3333,33.3333,66.6667,530,458,1187
langchain-ai_langchain__37911,langchain-ai/langchain,agent,agent-trailer,substantive,3,1.3333,1.3333,1.6667,66.6667,66.6667,66.6667,1399,1408,1572
langchain-ai_langchain__38118,langchain-ai/langchain,human,none,substantive,3,1.3333,1,1.3333,66.6667,33.3333,66.6667,1351,1024,1702
langchain-ai_langchain__38363,langchain-ai/langchain,agent,agent-trailer,substantive,3,0.6667,0.6667,2,33.3333,33.3333,100,768,841,979
langchain-ai_langchain__38664,langchain-ai/langchain,agent,agent-trailer,substantive,4,1.5000,1.2500,1.2500,75,50,50,1433,1152,1611
langchain-ai_langchain__38665,langchain-ai/langchain,agent,agent-footer,substantive,3,2,2,1.6667,100,100,66.6667,2658,2116,1429
prisma_prisma__1018,prisma/prisma,agent,agent-trailer,substantive,4,2,1.5000,0.7500,100,75,0,5985,5381,1940
prisma_prisma__1019,prisma/prisma,agent,agent-footer,substantive,3,0.6667,0.6667,0,33.3333,33.3333,0,1577,1411,1089
prisma_prisma__1024,prisma/prisma,agent,agent-trailer,substantive,4,2,1.7500,1,100,75,0,8357,8576,2125
prisma_prisma__1028,prisma/prisma,agent,agent-footer,substantive,3,1.6667,1,2,66.6667,33.3333,100,2553,1884,1758
prisma_prisma__1035,prisma/prisma,agent,agent-trailer,substantive,3,2,1.3333,1,100,33.3333,0,10647,8006,1510
prisma_prisma__1038,prisma/prisma,human,none,substantive,4,2,2,1,100,100,25,13766,9614,2348
prisma_prisma__1042,prisma/prisma,agent,agent-trailer,substantive,4,0.7500,0.5000,0,25,25,0,2043,2099,1653
prisma_prisma__1048,prisma/prisma,agent,agent-footer,substantive,4,1.5000,1.2500,1,50,50,25,6122,5278,2246
prisma_prisma__137,prisma/prisma,agent,agent-trailer,substantive,3,2,2,2,100,100,100,2024,1400,1303
prisma_prisma__145,prisma/prisma,agent,agent-trailer,substantive,3,1.6667,1,1,66.6667,33.3333,33.3333,2251,1667,1799
prisma_prisma__147,prisma/prisma,agent,agent-trailer,substantive,3,1.6667,2,2,66.6667,100,100,1517,1522,1507
prisma_prisma__200,prisma/prisma,agent,agent-trailer,substantive,4,1.7500,1.5000,0.2500,75,75,0,4598,3679,784
prisma_prisma__201,prisma/prisma,agent,agent-trailer,substantive,3,1.3333,1.6667,1.3333,66.6667,66.6667,66.6667,6222,4767,1101
prisma_prisma__224,prisma/prisma,agent,agent-trailer,substantive,3,0.6667,0.6667,1.3333,33.3333,33.3333,66.6667,1515,901,1260
prisma_prisma__270,prisma/prisma,human,none,substantive,3,1.3333,1.3333,2,66.6667,66.6667,100,762,620,957
prisma_prisma__310,prisma/prisma,human,none,substantive,2,0,0.5000,0.5000,0,0,0,550,158,388
prisma_prisma__32,prisma/prisma,human,none,substantive,3,0,0,1.6667,0,0,66.6667,148,154,1528
prisma_prisma__323,prisma/prisma,agent,agent-footer,substantive,3,1.3333,1,1.6667,33.3333,0,66.6667,871,347,898
prisma_prisma__404,prisma/prisma,agent,agent-trailer,substantive,4,1.7500,1.5000,1.7500,75,50,75,33469,10020,2335
prisma_prisma__417,prisma/prisma,agent,agent-trailer,substantive,3,1.6667,1.6667,0.6667,66.6667,66.6667,0,14514,10511,2772
prisma_prisma__428,prisma/prisma,agent,agent-trailer,substantive,3,2,2,0.6667,100,100,33.3333,4667,4103,1011
prisma_prisma__553,prisma/prisma,agent,agent-trailer,substantive,4,1.7500,1,0.2500,75,50,0,13124,8831,1745
prisma_prisma__653,prisma/prisma,human,none,substantive,3,1.3333,2,0.6667,66.6667,100,0,3400,3353,1312
prisma_prisma__726,prisma/prisma,agent,agent-trailer,substantive,3,0.3333,2,1,0,100,33.3333,4963,4413,1731
prisma_prisma__732,prisma/prisma,agent,agent-trailer,substantive,3,0.6667,2,2,0,100,100,3720,3219,1626
prisma_prisma__750,prisma/prisma,agent,agent-trailer,substantive,3,2,2,2,100,100,100,6399,5867,2731
prisma_prisma__751,prisma/prisma,agent,agent-trailer,substantive,4,1,1,0.2500,50,50,0,4909,3248,2596
prisma_prisma__753,prisma/prisma,agent,agent-trailer,substantive,3,1.3333,1.3333,1,66.6667,66.6667,0,7230,6542,1917
prisma_prisma__754,prisma/prisma,agent,agent-trailer,substantive,3,1.3333,0.6667,1.6667,33.3333,33.3333,66.6667,5660,5028,1671
prisma_prisma__755,prisma/prisma,agent,agent-trailer,substantive,4,2,1.5000,0.2500,100,50,0,5064,3854,2896
prisma_prisma__768,prisma/prisma,agent,agent-trailer,substantive,4,2,2,1.7500,100,100,75,7407,6379,2297
prisma_prisma__769,prisma/prisma,agent,agent-trailer,substantive,3,1.6667,2,1,66.6667,100,0,5163,4450,2306
prisma_prisma__770,prisma/prisma,agent,agent-trailer,substantive,4,1.5000,1.2500,1,50,25,50,5804,4930,1884
prisma_prisma__775,prisma/prisma,agent,agent-footer,substantive,4,0.5000,1,1,0,25,25,3965,3844,2338
prisma_prisma__792,prisma/prisma,agent,agent-trailer,substantive,4,2,2,1.2500,100,100,50,5231,5230,2733
prisma_prisma__795,prisma/prisma,agent,agent-trailer,substantive,4,1.2500,1.2500,0.7500,50,50,25,11872,6172,2049
prisma_prisma__797,prisma/prisma,agent,agent-trailer,substantive,3,1.3333,2,1.3333,66.6667,100,66.6667,3117,2988,1181
prisma_prisma__800,prisma/prisma,agent,agent-trailer,substantive,3,2,1.3333,2,100,66.6667,100,1160,1142,868
prisma_prisma__801,prisma/prisma,agent,agent-trailer,substantive,3,1,1,2,33.3333,33.3333,100,1117,435,780
prisma_prisma__802,prisma/prisma,agent,agent-trailer,substantive,3,1.6667,1.6667,1.6667,66.6667,66.6667,66.6667,1502,1307,809
prisma_prisma__808,prisma/prisma,agent,agent-trailer,substantive,4,1.7500,2,1.7500,75,100,75,8134,6737,2405
prisma_prisma__809,prisma/prisma,agent,agent-trailer,substantive,3,2,1.6667,2,100,66.6667,100,5777,5273,2062
prisma_prisma__810,prisma/prisma,agent,agent-trailer,substantive,3,2,1.3333,0.6667,100,66.6667,0,7195,5432,2068
prisma_prisma__812,prisma/prisma,agent,agent-trailer,substantive,4,2,2,1,100,100,0,12817,7277,2749
prisma_prisma__813,prisma/prisma,agent,agent-trailer,substantive,4,0.5000,0.5000,0.7500,25,25,25,5754,4823,2242
prisma_prisma__816,prisma/prisma,agent,agent-trailer,substantive,4,2,1.7500,0.7500,100,75,25,12599,8204,2293
prisma_prisma__825,prisma/prisma,agent,agent-trailer,substantive,4,1.5000,1.2500,0.5000,75,50,0,11477,9187,2883
prisma_prisma__826,prisma/prisma,agent,agent-trailer,substantive,4,1,1.5000,1,50,75,0,7773,6247,1900
prisma_prisma__829,prisma/prisma,agent,agent-trailer,substantive,4,1.5000,1,1.2500,75,25,50,3327,3148,2299
prisma_prisma__834,prisma/prisma,agent,agent-trailer,substantive,3,1.6667,2,1.6667,66.6667,100,66.6667,10903,9153,2137
prisma_prisma__838,prisma/prisma,agent,agent-trailer,substantive,3,2,2,0.3333,100,100,0,6551,5031,1467
prisma_prisma__841,prisma/prisma,agent,agent-trailer,substantive,3,2,1.6667,2,100,66.6667,100,8444,7995,1992
prisma_prisma__870,prisma/prisma,agent,agent-trailer,substantive,4,1.7500,1.2500,0.5000,75,50,0,3492,3293,2251
prisma_prisma__879,prisma/prisma,agent,agent-trailer,substantive,3,2,2,1,100,100,0,6120,4782,1865
prisma_prisma__896,prisma/prisma,agent,agent-footer,substantive,4,2,1.2500,1,100,50,25,5867,3990,2126
prisma_prisma__897,prisma/prisma,agent,agent-footer,substantive,3,1.6667,1.6667,2,66.6667,66.6667,100,4125,3717,2562
prisma_prisma__905,prisma/prisma,agent,agent-footer,substantive,3,2,2,1.3333,100,100,33.3333,3868,3111,1942
prisma_prisma__906,prisma/prisma,agent,agent-trailer,substantive,4,2,2,1.2500,100,100,25,11892,9193,2414
prisma_prisma__908,prisma/prisma,agent,agent-trailer,substantive,4,1.7500,2,1.2500,75,100,50,13646,10209,1849
prisma_prisma__912,prisma/prisma,agent,agent-trailer,substantive,3,1.3333,1.6667,0.6667,33.3333,66.6667,33.3333,5914,4413,1075
prisma_prisma__921,prisma/prisma,agent,agent-trailer,substantive,4,2,1.7500,1.2500,100,75,50,7681,4285,2973
prisma_prisma__935,prisma/prisma,agent,agent-trailer,substantive,4,1.7500,2,1,75,100,25,5658,4909,2571
prisma_prisma__944,prisma/prisma,agent,agent-footer,substantive,4,1.7500,1.5000,1.2500,75,75,25,6741,4541,2083
prisma_prisma__945,prisma/prisma,agent,agent-footer,substantive,3,1,0.6667,0.3333,33.3333,33.3333,0,6946,6553,3105
prisma_prisma__946,prisma/prisma,agent,agent-footer,substantive,3,2,2,1.3333,100,100,66.6667,5601,4174,1633
prisma_prisma__960,prisma/prisma,agent,agent-footer,substantive,4,1,1.5000,1.2500,25,50,50,6630,6477,2672
prisma_prisma__969,prisma/prisma,agent,agent-trailer,substantive,3,2,2,2,100,100,100,7187,5407,1277
prisma_prisma__985,prisma/prisma,agent,agent-footer,substantive,3,1.3333,0.6667,0.6667,66.6667,0,33.3333,5049,2882,1981
prisma_prisma__988,prisma/prisma,agent,agent-footer,substantive,4,0.2500,0.2500,0,0,0,0,1235,1271,865
prisma_prisma__990,prisma/prisma,agent,agent-footer,substantive,4,1.5000,0.5000,0.7500,75,0,25,4419,3428,2279
prisma_prisma__991,prisma/prisma,agent,agent-footer,substantive,3,2,2,2,100,100,100,3272,1701,1509
prisma_prisma__997,prisma/prisma,agent,agent-footer,substantive,3,2,2,1.3333,100,100,33.3333,13692,10012,1579
supabase_supabase__27834,supabase/supabase,human,none,substantive,4,0,0,0.5000,0,0,0,197,146,1652
supabase_supabase__28048,supabase/supabase,human,none,substantive,4,0.5000,1,0.5000,0,25,0,609,586,1865
supabase_supabase__28208,supabase/supabase,human,none,substantive,3,0.3333,0.3333,1.6667,0,0,66.6667,726,722,1979
supabase_supabase__28714,supabase/supabase,human,none,empty,3,0,0,1,0,0,33.3333,36,41,968
supabase_supabase__28730,supabase/supabase,human,none,empty,3,0,0,0.6667,0,0,0,29,29,523
supabase_supabase__28761,supabase/supabase,human,none,empty,3,0,0.3333,1.6667,0,0,66.6667,45,62,710
supabase_supabase__29038,supabase/supabase,human,none,substantive,3,0,0,0,0,0,0,898,865,1581
supabase_supabase__29219,supabase/supabase,human,none,substantive,4,0,0.2500,0.7500,0,0,25,1088,1006,2031
supabase_supabase__30280,supabase/supabase,human,none,substantive,4,0,0,1.5000,0,0,50,163,126,1666
supabase_supabase__30736,supabase/supabase,human,none,substantive,3,1.3333,1.3333,1.6667,33.3333,33.3333,66.6667,297,318,693
supabase_supabase__31229,supabase/supabase,human,none,substantive,3,0,0,1.3333,0,0,66.6667,616,608,1462
supabase_supabase__32632,supabase/supabase,human,none,substantive,3,0,0,2,0,0,100,172,181,1398
supabase_supabase__32679,supabase/supabase,human,none,substantive,3,0.6667,0.6667,1,0,0,33.3333,456,459,1470
supabase_supabase__33228,supabase/supabase,human,none,empty,3,0,0.3333,1.3333,0,0,33.3333,46,56,565
supabase_supabase__33252,supabase/supabase,human,none,substantive,4,1,1,1.2500,25,25,25,1817,1827,2272
supabase_supabase__33335,supabase/supabase,human,none,substantive,3,0.3333,0.3333,1,0,0,33.3333,737,674,1861
supabase_supabase__33698,supabase/supabase,human,none,substantive,4,0,0,0.7500,0,0,25,203,180,1044
supabase_supabase__33996,supabase/supabase,human,none,substantive,3,0.3333,0.3333,1.3333,0,0,33.3333,484,333,829
supabase_supabase__34804,supabase/supabase,human,none,trivial,3,0,0.3333,1.3333,0,0,33.3333,46,62,710
supabase_supabase__34905,supabase/supabase,human,none,trivial,3,0,0,0.6667,0,0,0,93,78,869
supabase_supabase__35674,supabase/supabase,human,none,substantive,3,1,1.6667,1.6667,33.3333,66.6667,66.6667,733,748,1458
supabase_supabase__36002,supabase/supabase,human,none,substantive,3,2,1.6667,2,100,66.6667,100,374,416,1043
supabase_supabase__36793,supabase/supabase,agent,agent-trailer,substantive,3,0.6667,1,2,0,33.3333,100,438,464,756
supabase_supabase__36970,supabase/supabase,human,none,empty,3,0,0.3333,2,0,0,100,49,53,996
supabase_supabase__37230,supabase/supabase,human,none,substantive,3,0,1.3333,0.6667,0,33.3333,33.3333,1540,1655,1405
supabase_supabase__37928,supabase/supabase,agent,agent-trailer,substantive,3,0,0,0,0,0,0,985,945,897
supabase_supabase__37987,supabase/supabase,human,none,substantive,3,0.3333,0.3333,1.6667,0,0,66.6667,516,487,1648
supabase_supabase__38669,supabase/supabase,human,none,substantive,3,1,0.3333,2,33.3333,0,100,253,273,1447
supabase_supabase__38772,supabase/supabase,agent,agent-trailer,substantive,4,0,0.2500,0,0,0,0,572,456,1649
supabase_supabase__39041,supabase/supabase,human,none,substantive,3,0,0.3333,1,0,0,33.3333,587,592,1434
supabase_supabase__39141,supabase/supabase,human,none,empty,3,0,0,1,0,0,33.3333,33,37,750
supabase_supabase__39296,supabase/supabase,agent,agent-trailer,substantive,2,1,0.5000,2,50,0,100,310,272,831
supabase_supabase__39351,supabase/supabase,human,none,substantive,3,0,0,1.6667,0,0,66.6667,1219,1612,1627
supabase_supabase__39541,supabase/supabase,human,none,empty,2,0,0,0.5000,0,0,0,21,21,643
supabase_supabase__39583,supabase/supabase,human,none,empty,3,0,0,0.3333,0,0,0,43,60,1027
supabase_supabase__39600,supabase/supabase,human,none,substantive,3,0.6667,0.6667,1,33.3333,33.3333,33.3333,145,120,477
supabase_supabase__39730,supabase/supabase,human,none,substantive,3,0,0,2,0,0,100,393,340,888
supabase_supabase__39795,supabase/supabase,agent,agent-trailer,substantive,4,0,0.2500,1.5000,0,0,50,628,612,1905
supabase_supabase__39834,supabase/supabase,agent,agent-trailer,substantive,4,0.2500,0.2500,1.5000,0,0,50,905,885,1468
supabase_supabase__39889,supabase/supabase,agent,agent-trailer,substantive,4,0.7500,0.2500,1,0,0,0,1495,1438,1594
supabase_supabase__39977,supabase/supabase,human,none,substantive,3,0,0,1.3333,0,0,33.3333,461,456,1298
supabase_supabase__39991,supabase/supabase,agent,agent-trailer,substantive,4,0.5000,0.5000,0.5000,25,25,0,1223,1281,1749
supabase_supabase__40015,supabase/supabase,human,none,trivial,4,0,0,0.5000,0,0,0,69,48,1763
supabase_supabase__40026,supabase/supabase,agent,agent-trailer,substantive,3,0.6667,0,1,0,0,33.3333,1806,1515,1908
supabase_supabase__40183,supabase/supabase,human,none,trivial,3,0,0,1,0,0,33.3333,77,60,1024
supabase_supabase__40232,supabase/supabase,human,none,trivial,3,0,0,1.6667,0,0,66.6667,160,124,1255
supabase_supabase__40290,supabase/supabase,human,none,substantive,3,0.6667,0.6667,1.3333,0,0,66.6667,220,299,1299
supabase_supabase__40294,supabase/supabase,human,none,empty,3,0,0.3333,1,0,0,33.3333,42,47,908
supabase_supabase__40323,supabase/supabase,human,none,empty,3,0,0,2,0,0,100,36,41,1796
supabase_supabase__40903,supabase/supabase,agent,agent-trailer,substantive,3,0.6667,0.6667,1.6667,0,0,66.6667,681,589,1295
supabase_supabase__40911,supabase/supabase,human,none,substantive,3,0,0,0,0,0,0,419,403,745
supabase_supabase__41013,supabase/supabase,human,none,substantive,4,0.7500,0.7500,1.2500,0,25,25,203,152,1159
supabase_supabase__41305,supabase/supabase,human,none,trivial,3,0.3333,0.3333,1.3333,0,0,66.6667,129,121,943
supabase_supabase__41408,supabase/supabase,human,none,empty,4,0,0,0.7500,0,0,25,80,85,1708
supabase_supabase__41412,supabase/supabase,human,none,trivial,3,0,0,1.6667,0,0,66.6667,36,25,858
supabase_supabase__41525,supabase/supabase,human,none,substantive,3,0,0,1.3333,0,0,33.3333,791,760,2166
supabase_supabase__41558,supabase/supabase,human,none,trivial,3,0.3333,0.3333,1,0,0,33.3333,112,55,872
supabase_supabase__41745,supabase/supabase,agent,agent-trailer,substantive,3,1,0.6667,1,0,0,33.3333,360,371,858
supabase_supabase__41801,supabase/supabase,agent,agent-trailer,substantive,3,1.3333,1.3333,1.6667,66.6667,66.6667,66.6667,4020,3329,1676
supabase_supabase__42021,supabase/supabase,human,none,substantive,4,0.7500,0.5000,1.5000,25,25,50,1837,926,1810
supabase_supabase__42071,supabase/supabase,agent,agent-trailer,substantive,3,1,1.6667,1.3333,0,66.6667,66.6667,919,503,1373
supabase_supabase__42079,supabase/supabase,agent,agent-trailer,substantive,3,1,1.3333,2,33.3333,66.6667,100,479,495,1182
supabase_supabase__42148,supabase/supabase,agent,agent-trailer,substantive,3,0,0,1.6667,0,0,66.6667,1423,1197,1198
supabase_supabase__42218,supabase/supabase,human,none,substantive,3,0.3333,0,0.6667,0,0,33.3333,271,273,629
supabase_supabase__42260,supabase/supabase,human,none,empty,4,0,0,1.5000,0,0,75,38,49,1409
supabase_supabase__42300,supabase/supabase,agent,agent-trailer,substantive,3,0,0.3333,0.6667,0,0,0,1135,291,1305
supabase_supabase__42361,supabase/supabase,human,none,substantive,3,1.3333,1,1.3333,66.6667,33.3333,66.6667,2152,969,563
supabase_supabase__42428,supabase/supabase,agent,agent-trailer,substantive,3,0,0,1.6667,0,0,66.6667,1138,565,2393
supabase_supabase__42458,supabase/supabase,human,none,substantive,3,1,0.6667,0.6667,33.3333,0,33.3333,853,538,1096
supabase_supabase__42638,supabase/supabase,agent,agent-trailer,substantive,3,0,0,1,0,0,33.3333,497,313,1961
supabase_supabase__42874,supabase/supabase,agent,agent-trailer,substantive,3,0.6667,0.6667,0.6667,0,0,33.3333,2002,1977,1723
supabase_supabase__43010,supabase/supabase,human,none,substantive,3,2,2,2,100,100,100,935,882,1554
supabase_supabase__43090,supabase/supabase,human,none,substantive,3,0,0.3333,1.3333,0,0,33.3333,479,481,852
supabase_supabase__43109,supabase/supabase,agent,agent-trailer,substantive,3,0,0,0.3333,0,0,0,389,188,1469
supabase_supabase__43140,supabase/supabase,agent,agent-trailer,substantive,4,0.2500,0,0.7500,0,0,25,1173,573,1775
supabase_supabase__43191,supabase/supabase,agent,agent-trailer,substantive,3,0,0,1.3333,0,0,66.6667,433,257,1287
supabase_supabase__43201,supabase/supabase,human,none,substantive,3,2,2,1.6667,100,100,66.6667,1547,1509,2390
supabase_supabase__43210,supabase/supabase,human,none,substantive,3,0.6667,0.6667,2,33.3333,33.3333,100,757,761,892
supabase_supabase__43697,supabase/supabase,agent,agent-trailer,substantive,3,0,0,1.3333,0,0,33.3333,465,455,1511
supabase_supabase__43790,supabase/supabase,agent,agent-trailer,substantive,3,1.3333,1.3333,2,66.6667,66.6667,100,3619,2966,1332
supabase_supabase__43804,supabase/supabase,agent,agent-trailer,substantive,3,0.3333,0.3333,1,0,0,33.3333,356,382,1125
supabase_supabase__43817,supabase/supabase,agent,agent-trailer,substantive,4,0,0,0.5000,0,0,25,238,229,1381
supabase_supabase__43862,supabase/supabase,agent,agent-trailer,substantive,3,1.3333,1,1.3333,66.6667,33.3333,33.3333,911,523,563
supabase_supabase__43927,supabase/supabase,agent,agent-trailer,substantive,3,0.6667,1.3333,2,33.3333,33.3333,100,368,97,1027
supabase_supabase__43929,supabase/supabase,agent,agent-trailer,substantive,3,0,0,0.6667,0,0,33.3333,485,209,1506
supabase_supabase__43967,supabase/supabase,agent,agent-trailer,substantive,3,2,2,1,100,100,33.3333,1376,1394,716
supabase_supabase__44077,supabase/supabase,agent,agent-trailer,substantive,4,0,0,1.2500,0,0,50,201,134,1473
supabase_supabase__44087,supabase/supabase,human,none,empty,3,0,0,0.3333,0,0,0,29,39,870
supabase_supabase__44137,supabase/supabase,human,none,substantive,3,2,2,2,100,100,100,844,825,1504
supabase_supabase__44198,supabase/supabase,human,none,substantive,3,2,1.6667,2,100,66.6667,100,1022,897,571
supabase_supabase__44248,supabase/supabase,agent,agent-trailer,substantive,4,0,0,0.7500,0,0,0,758,543,2006
supabase_supabase__44293,supabase/supabase,human,none,substantive,3,0.6667,0,2,0,0,100,1804,1234,1419
supabase_supabase__44296,supabase/supabase,human,none,substantive,3,1.3333,1.3333,1.6667,66.6667,33.3333,66.6667,2214,1442,2068
supabase_supabase__44328,supabase/supabase,agent,agent-trailer,substantive,4,1.5000,1,0.7500,75,50,25,6640,6531,1837
supabase_supabase__44343,supabase/supabase,agent,agent-trailer,substantive,3,1.6667,1,1,66.6667,33.3333,33.3333,3267,3043,1195
supabase_supabase__44438,supabase/supabase,agent,agent-trailer,substantive,3,1,0.3333,1.3333,33.3333,0,66.6667,1241,420,2032
supabase_supabase__44513,supabase/supabase,agent,agent-trailer,substantive,3,0.3333,0.3333,1,0,0,0,1096,600,438
supabase_supabase__44519,supabase/supabase,agent,agent-trailer,substantive,3,1.6667,1.3333,1.6667,66.6667,66.6667,66.6667,1527,1229,1817
supabase_supabase__44520,supabase/supabase,agent,agent-trailer,substantive,3,0.6667,0.3333,1,33.3333,0,33.3333,2450,1713,1645
supabase_supabase__44621,supabase/supabase,agent,agent-trailer,substantive,3,2,1.6667,2,100,66.6667,100,3245,3241,1766
supabase_supabase__44629,supabase/supabase,agent,agent-trailer,substantive,3,0.6667,0.6667,0.6667,0,0,33.3333,2678,2608,1900
supabase_supabase__44655,supabase/supabase,agent,agent-trailer,substantive,3,0.6667,0.6667,1.3333,33.3333,33.3333,66.6667,2533,1970,912
supabase_supabase__44662,supabase/supabase,human,none,substantive,3,1.6667,1.3333,1.3333,66.6667,66.6667,66.6667,1180,1237,1100
supabase_supabase__44702,supabase/supabase,agent,agent-trailer,substantive,3,0,0,0.3333,0,0,0,1282,293,814
supabase_supabase__44728,supabase/supabase,agent,agent-trailer,substantive,3,1,1,2,33.3333,33.3333,100,1137,909,1135
supabase_supabase__44797,supabase/supabase,agent,agent-trailer,substantive,3,1,1.3333,2,33.3333,33.3333,100,1396,1383,1038
supabase_supabase__44857,supabase/supabase,agent,agent-trailer,substantive,3,1,1.3333,0.6667,33.3333,66.6667,33.3333,2089,2000,1121
supabase_supabase__44878,supabase/supabase,agent,agent-trailer,substantive,3,1.3333,2,1.3333,33.3333,100,66.6667,970,908,710
supabase_supabase__44965,supabase/supabase,agent,agent-trailer,substantive,3,1,0.6667,0.6667,33.3333,0,33.3333,5896,4590,1802
supabase_supabase__44973,supabase/supabase,human,none,substantive,3,0.3333,0,2,0,0,100,775,323,1674
supabase_supabase__44986,supabase/supabase,agent,agent-trailer,substantive,4,0.2500,0.5000,1,0,25,25,1281,1145,1398
supabase_supabase__45034,supabase/supabase,human,none,substantive,3,1.3333,0.6667,1,66.6667,33.3333,33.3333,5029,4269,2005
supabase_supabase__45170,supabase/supabase,agent,agent-trailer,substantive,4,0.5000,0.5000,0.2500,25,25,0,799,471,1566
supabase_supabase__45219,supabase/supabase,agent,agent-trailer,substantive,4,0.2500,0,0.7500,0,0,0,1801,1319,2619
supabase_supabase__45274,supabase/supabase,agent,agent-trailer,substantive,4,1,1,1.2500,50,50,50,1992,1883,1004
supabase_supabase__45294,supabase/supabase,agent,agent-trailer,substantive,4,1,0.7500,0.5000,25,25,0,2263,1780,1588
supabase_supabase__45326,supabase/supabase,agent,agent-trailer,substantive,3,1.6667,1.6667,1.6667,66.6667,66.6667,66.6667,1927,1762,1226
supabase_supabase__45396,supabase/supabase,agent,agent-trailer,substantive,4,1.2500,1,0.7500,50,25,25,5379,4346,1507
supabase_supabase__45467,supabase/supabase,human,none,substantive,3,2,1.6667,1.6667,100,66.6667,66.6667,3034,2822,1901
supabase_supabase__45516,supabase/supabase,agent,agent-trailer,substantive,3,1.3333,1.6667,1.3333,66.6667,66.6667,66.6667,3079,2285,1698
supabase_supabase__45523,supabase/supabase,agent,agent-trailer,substantive,3,1,0.6667,1.3333,33.3333,0,33.3333,1150,426,1016
supabase_supabase__45658,supabase/supabase,human,none,substantive,3,0,0,1.6667,0,0,66.6667,887,113,1353
supabase_supabase__45716,supabase/supabase,agent,agent-trailer,substantive,3,0.3333,0.3333,0.6667,0,0,0,2405,2247,833
supabase_supabase__45787,supabase/supabase,agent,agent-trailer,substantive,2,1,1.5000,2,50,50,100,1155,534,638
supabase_supabase__45833,supabase/supabase,agent,agent-trailer,substantive,3,1.6667,2,1.3333,66.6667,100,66.6667,2227,1432,862
supabase_supabase__45941,supabase/supabase,human,none,empty,3,0.3333,0,1,0,0,0,64,56,1264
supabase_supabase__46054,supabase/supabase,agent,agent-trailer,substantive,3,0.6667,0.6667,0.6667,0,0,0,1566,1033,742
supabase_supabase__46095,supabase/supabase,agent,agent-trailer,substantive,3,0.6667,0.6667,1.6667,33.3333,33.3333,66.6667,2847,1872,862
supabase_supabase__46138,supabase/supabase,human,none,substantive,3,0.3333,0.3333,0.6667,0,0,0,953,194,457
supabase_supabase__46147,supabase/supabase,agent,agent-trailer,substantive,3,1.3333,1,1.3333,66.6667,33.3333,66.6667,2260,1556,1070
supabase_supabase__46150,supabase/supabase,agent,agent-trailer,substantive,3,0.6667,0.3333,1,0,0,33.3333,1334,502,867
supabase_supabase__46168,supabase/supabase,human,none,substantive,3,1.6667,1.3333,2,66.6667,66.6667,100,2571,1050,1919
supabase_supabase__46198,supabase/supabase,agent,agent-trailer,substantive,4,1,0.7500,0.7500,50,25,25,3311,3219,1879
supabase_supabase__46232,supabase/supabase,agent,agent-trailer,substantive,3,1.3333,1.3333,0.3333,66.6667,66.6667,0,1493,770,583
supabase_supabase__46241,supabase/supabase,agent,agent-trailer,substantive,3,0.6667,0.6667,0.6667,33.3333,33.3333,0,2830,1405,1692
supabase_supabase__46242,supabase/supabase,agent,agent-trailer,substantive,3,0.6667,0.6667,0.6667,33.3333,0,0,2579,1612,760
supabase_supabase__46245,supabase/supabase,agent,agent-trailer,substantive,3,0.6667,1,1.3333,33.3333,33.3333,33.3333,1698,834,775
supabase_supabase__46319,supabase/supabase,agent,agent-trailer,substantive,3,1.3333,1.3333,1.6667,66.6667,66.6667,66.6667,2627,2426,2075
supabase_supabase__46359,supabase/supabase,agent,agent-trailer,substantive,3,1.6667,1.6667,1.3333,66.6667,66.6667,33.3333,7007,1992,2268
supabase_supabase__46371,supabase/supabase,agent,agent-trailer,substantive,3,1.6667,0.6667,2,66.6667,0,100,2677,1569,1166
supabase_supabase__46382,supabase/supabase,agent,agent-trailer,substantive,3,1.6667,1.6667,1.3333,66.6667,66.6667,66.6667,1043,357,711
